time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.09,0.093,0.0919047619047619,0.092,0.0009209085526577,0.079,0.081,0.07985,0.08,0.0004769696007084,2.2354,2.3053999999999997,2.2790799999999996,2.2815999999999996,0.0160424437041243,0.112,0.115,0.11345,0.113,0.0006689544080129,0.778,0.799,0.79102,0.792,0.0044056781543821,0.079,0.081,0.08,0.08,0.0004472135954999,3.8523999999999994,3.9531999999999994,3.9100799999999993,3.9133,0.0238905839191929,0.3132,0.316,0.31467,0.3146,0.0004974937185533,2.017,2.0772,2.0544499999999997,2.0561999999999996,0.0145666571319572,0.077,0.079,0.0779,0.078,0.0005385164807134,32,32,4096,11008,32768,True,1840,1
0.092,0.093,0.0924761904761904,0.092,0.0004994327848429,0.08,0.081,0.08015,0.08,0.0003570714214271,2.2941999999999996,2.3236,2.30414,2.3025999999999995,0.0046032597145935,0.112,0.113,0.1125,0.1125,0.0005,0.7976000000000001,0.8074,0.7990700000000004,0.7983000000000001,0.0018834808201837,0.08,0.081,0.08015,0.08,0.0003570714214271,3.9461999999999997,3.9966,3.95425,3.9489999999999994,0.0090491712327704,0.31179999999999997,0.3132,0.31222,0.31179999999999997,0.0004582575694955,2.0757999999999996,2.0982,2.0780399999999997,2.0772,0.0033226495451672,0.076,0.078,0.07705,0.077,0.0005894913061275,32,32,4096,11008,32768,True,1824,1
0.09,0.093,0.0911904761904762,0.091,0.0007315376902732,0.08,0.081,0.08015,0.08,0.0003570714214271,2.2186,2.2451999999999996,2.2276299999999996,2.2214,0.0075925950767837,0.112,0.114,0.11265,0.113,0.0005722761571129,0.7962,0.8046000000000001,0.799,0.7976000000000001,0.0025495097567963,0.079,0.08,0.07995,0.08,0.000217944947177,3.9489999999999994,3.9909999999999997,3.96328,3.9517999999999995,0.012580143083447,0.309,0.3104,0.31011999999999995,0.3104,0.0004,2.0757999999999996,2.0968,2.0828699999999998,2.0772,0.0065228444715476,0.076,0.078,0.07635,0.076,0.0005722761571129,32,32,4096,11008,32768,True,1808,1
0.09,0.092,0.0906190476190476,0.091,0.0006529194857524,0.08,0.081,0.08015,0.08,0.0003570714214271,2.3011999999999997,2.3446,2.3181399999999996,2.3215,0.0096327566148013,0.11,0.112,0.11095,0.111,0.0005894913061275,0.799,0.8171999999999999,0.8055800000000003,0.806,0.0041364235759892,0.08,0.081,0.0802,0.08,0.0004,4.0106,4.089,4.04105,4.0498,0.0168430252627014,0.30619999999999997,0.309,0.30773999999999996,0.3076,0.000435889894354,2.0772,2.1191999999999998,2.0937200000000002,2.0974999999999997,0.0101271911209377,0.075,0.077,0.076,0.076,0.0005477225575051,32,32,4096,11008,32768,True,1792,1
0.089,0.091,0.0897619047619047,0.09,0.0007499055118106,0.079,0.08,0.0795,0.0795,0.0005,2.2718,2.3207999999999998,2.29588,2.2969999999999997,0.0129715072370175,0.109,0.112,0.1096,0.109,0.0008,0.7906000000000001,0.8074,0.7976700000000002,0.7976000000000001,0.0047903548929072,0.079,0.08,0.0793499999999999,0.079,0.0004769696007084,3.9112,3.9909999999999997,3.9471099999999995,3.9448,0.022692014013745,0.3034,0.30619999999999997,0.30472999999999983,0.30479999999999996,0.0004974937185533,2.0547999999999997,2.0968,2.0764299999999998,2.0757999999999996,0.0122248721874709,0.074,0.076,0.075,0.075,0.0004472135954999,32,32,4096,11008,32768,True,1776,1
0.088,0.09,0.0892857142857142,0.089,0.0005471012044321,0.077,0.078,0.07725,0.077,0.0004330127018922,2.276,2.3432,2.3058199999999998,2.2956,0.015076803374721,0.107,0.109,0.10815,0.108,0.0004769696007084,0.7906000000000001,0.8143999999999999,0.8014500000000001,0.799,0.005290321351298,0.076,0.078,0.0771999999999999,0.077,0.0005099019513592,3.6004,3.7109999999999994,3.65563,3.6487,0.0241650056900468,0.3006,0.3034,0.30165,0.302,0.0005361902647381,2.0547999999999997,2.1178,2.08567,2.0765,0.0135995404334117,0.071,0.073,0.0721,0.072,0.000435889894354,32,32,4096,11008,32768,True,1760,1
0.087,0.089,0.0878095238095238,0.088,0.0006632565846278,0.076,0.077,0.0762999999999999,0.076,0.0004582575694955,2.2619999999999996,2.3095999999999997,2.2798499999999997,2.2668999999999997,0.0130532562987171,0.106,0.109,0.1073,0.107,0.0006403124237432,0.7892,0.806,0.7945899999999999,0.7899000000000002,0.0048813420285818,0.076,0.077,0.0764499999999999,0.076,0.0004974937185533,3.606,3.6858,3.63778,3.6213999999999995,0.0190002631560723,0.29779999999999995,0.29919999999999997,0.29856999999999995,0.29919999999999997,0.0004974937185533,2.0534,2.0982,2.06817,2.0561999999999996,0.0123873927846016,0.07,0.072,0.0712,0.071,0.0005099019513592,32,32,4096,11008,32768,True,1744,1
0.087,0.089,0.0880952380952381,0.088,0.0006834619092574,0.076,0.078,0.0769,0.077,0.000435889894354,2.1374,2.1611999999999996,2.1492999999999998,2.1485999999999996,0.0074531872376855,0.104,0.107,0.1058,0.106,0.0006782329983125,0.8046000000000001,0.8157999999999999,0.8117399999999999,0.8122999999999998,0.002605762844159,0.076,0.077,0.07685,0.077,0.0003570714214271,3.6717999999999993,3.7152,3.690979999999999,3.6780999999999997,0.0127125921825566,0.295,0.29779999999999995,0.29653999999999997,0.2964,0.0005385164807134,1.9889999999999997,2.0953999999999997,2.0408,2.0471,0.0213635203091625,0.075,0.076,0.07565,0.076,0.0004769696007084,32,32,4096,11008,32768,True,1728,1
0.085,0.089,0.0865238095238095,0.087,0.0008518354199999,0.076,0.077,0.0765,0.0765,0.0005,2.0925999999999996,2.1415999999999995,2.1257800000000002,2.1353,0.0112831733125039,0.104,0.106,0.1046,0.105,0.0005830951894845,0.876,0.8984,0.8910499999999998,0.8934999999999998,0.0043803538669838,0.076,0.077,0.0765499999999999,0.077,0.0004974937185533,3.6129999999999995,3.6872,3.66158,3.6725,0.0171467198029244,0.29359999999999997,0.295,0.29374,0.29359999999999997,0.0003,1.9903999999999997,2.0841999999999996,2.0289699999999993,2.0281999999999996,0.0202348091169647,0.074,0.076,0.07485,0.075,0.0004769696007084,32,32,4096,11008,32768,True,1712,1
0.085,0.087,0.0857142857142857,0.086,0.0006281383789653,0.075,0.077,0.07595,0.076,0.0003840572873934,2.094,2.1359999999999997,2.1063199999999997,2.1003,0.0096260064408871,0.102,0.105,0.1037,0.104,0.0007810249675906,0.7696000000000001,0.785,0.7724699999999997,0.7696000000000001,0.0035843409436045,0.076,0.077,0.07605,0.076,0.000217944947177,3.6073999999999997,3.6829999999999994,3.6225199999999997,3.6101999999999994,0.0168777960646525,0.2894,0.29219999999999996,0.29101,0.29079999999999995,0.0004769696007084,1.8769999999999998,1.9162,1.8850500000000001,1.8790999999999995,0.0085666504539405,0.073,0.075,0.07415,0.074,0.0005722761571129,32,32,4096,11008,32768,True,1696,1
0.085,0.086,0.0852380952380952,0.085,0.0004259177099999,0.073,0.074,0.0735,0.0735,0.0005,2.0547999999999997,2.0968,2.066,2.0624999999999996,0.0085205633616563,0.103,0.105,0.10375,0.104,0.0006982120021884,0.771,0.7878000000000001,0.7764600000000002,0.7752,0.0030643106892089,0.073,0.074,0.07345,0.073,0.0004974937185533,3.6228,3.6955999999999993,3.639039999999999,3.6347,0.012249081598226,0.288,0.2894,0.28814,0.288,0.0003,1.8811999999999998,1.9162,1.89149,1.8909999999999998,0.0058247317534801,0.073,0.075,0.0734499999999999,0.073,0.0005894913061275,32,32,4096,11008,32768,True,1680,1
0.084,0.086,0.0852380952380952,0.085,0.000525969572247,0.073,0.074,0.0736,0.074,0.0004898979485566,2.1275999999999997,2.1794,2.1380299999999997,2.1346,0.009810581022549,0.101,0.102,0.1017,0.102,0.0004582575694955,0.7696000000000001,0.7878000000000001,0.7734500000000001,0.7716999999999999,0.0035337656968169,0.073,0.075,0.07375,0.074,0.0005361902647381,3.6578,3.7333999999999996,3.6718,3.6703999999999994,0.0104498803820904,0.2852,0.28659999999999997,0.2853399999999998,0.2852,0.0003,1.8783999999999996,1.9175999999999997,1.8824599999999998,1.8804999999999998,0.0058129166517334,0.071,0.073,0.07135,0.071,0.0005722761571129,32,32,4096,11008,32768,True,1664,1
0.082,0.084,0.083047619047619,0.083,0.0004856209060564,0.072,0.073,0.07275,0.073,0.0004330127018922,2.0925999999999996,2.1135999999999995,2.0954,2.094,0.0041952353926806,0.1,0.102,0.10065,0.101,0.0006538348415311,0.757,0.7654,0.7587499999999999,0.7584,0.0015451537140362,0.072,0.073,0.0729499999999999,0.073,0.000217944947177,3.5849999999999995,3.634,3.59795,3.5954999999999995,0.0082272413359521,0.28099999999999997,0.2824,0.28219,0.2824,0.0003570714214271,1.8434,1.8643999999999996,1.8468299999999995,1.8447999999999998,0.0040432041749088,0.07,0.072,0.0709,0.071,0.0005385164807134,32,32,4096,11008,32768,True,1648,1
0.081,0.083,0.0821904761904762,0.082,0.0004994327848429,0.072,0.073,0.0727,0.073,0.0004582575694955,2.1079999999999997,2.1346,2.1124099999999997,2.1100999999999996,0.0051601841052427,0.099,0.101,0.09965,0.1,0.0005722761571129,0.6996,0.7108,0.70296,0.7023999999999999,0.0020346989949375,0.072,0.073,0.0729499999999999,0.073,0.000217944947177,3.6284,3.6675999999999997,3.6336500000000003,3.630499999999999,0.0071685075155153,0.2796,0.28099999999999997,0.2797399999999998,0.2796,0.0003,1.7313999999999998,1.7523999999999995,1.73441,1.7328,0.0032752862470324,0.071,0.072,0.0718,0.072,0.0004,32,32,4096,11008,32768,True,1632,1
0.081,0.083,0.0821904761904762,0.082,0.0006632565846278,0.073,0.073,0.0729999999999999,0.073,1.3877787807814457e-17,2.1178,2.1303999999999994,2.1245199999999995,2.1275999999999997,0.003340658617698,0.098,0.1,0.09895,0.099,0.0004974937185533,0.7051999999999999,0.7108,0.70842,0.708,0.0014177446878757,0.073,0.073,0.0729999999999999,0.073,1.3877787807814457e-17,3.6479999999999997,3.6633999999999998,3.6546499999999997,3.6542999999999997,0.0044370598373247,0.2768,0.2782,0.27785,0.2782,0.0004330127018922,1.7468,1.7496,1.7481999999999998,1.7481999999999998,0.0005477225575051,0.071,0.072,0.0713,0.071,0.0004582575694955,32,32,4096,11008,32768,True,1616,1
0.08,0.082,0.0808571428571428,0.081,0.0005593971487843,0.071,0.073,0.072,0.072,0.0003162277660168,2.0856,2.1079999999999997,2.0921099999999995,2.0884,0.0052751777221246,0.097,0.1,0.09815,0.098,0.0005722761571129,0.6911999999999999,0.701,0.6935799999999999,0.6926,0.0019519221295943,0.072,0.072,0.072,0.072,1.3877787807814457e-17,3.291,3.3302,3.3001699999999996,3.2937999999999996,0.0093566821042504,0.27399999999999997,0.2754,0.27455999999999997,0.27399999999999997,0.0004898979485566,1.7131999999999998,1.7313999999999998,1.7178200000000001,1.7145999999999997,0.0047759815745038,0.07,0.072,0.07065,0.071,0.0005722761571129,32,32,4096,11008,32768,True,1600,1
0.079,0.081,0.0803333333333333,0.08,0.000563436169819,0.069,0.07,0.0698,0.07,0.0004,2.1023999999999994,2.1275999999999997,2.1101,2.1066,0.0053990739946772,0.097,0.098,0.09715,0.097,0.0003570714214271,0.6953999999999999,0.7066,0.6998099999999998,0.6996,0.0022643983748448,0.07,0.07,0.07,0.07,1.3877787807814457e-17,3.3232,3.3623999999999996,3.3335599999999994,3.3287999999999993,0.0104756861350462,0.2712,0.2726,0.27133999999999997,0.2712,0.0003,1.7285999999999997,1.7481999999999998,1.7335699999999996,1.73,0.0049241750578142,0.069,0.071,0.0697,0.07,0.000556776436283,32,32,4096,11008,32768,True,1584,1
0.079,0.081,0.0798571428571428,0.08,0.0005593971487843,0.07,0.07,0.07,0.07,1.3877787807814457e-17,1.9078,1.9273999999999996,1.9238300000000004,1.9259999999999997,0.0045768438907177,0.096,0.099,0.09705,0.097,0.0006689544080129,0.6996,0.7066,0.70478,0.7051999999999999,0.0016155494421403,0.07,0.07,0.07,0.07,1.3877787807814457e-17,3.3273999999999995,3.3623999999999996,3.3551899999999995,3.3609999999999998,0.0086387209701436,0.26839999999999997,0.2698,0.26860999999999996,0.26839999999999997,0.0003570714214271,1.73,1.7481999999999998,1.74414,1.7468,0.0042999999999999,0.068,0.07,0.0692,0.069,0.0005099019513592,32,32,4096,11008,32768,True,1568,1
0.079,0.08,0.0793809523809524,0.079,0.0004856209060564,0.069,0.07,0.06965,0.07,0.0004769696007084,1.9203999999999997,1.9259999999999997,1.9242499999999996,1.9245999999999999,0.0010428326807307,0.095,0.096,0.0958,0.096,0.0004,0.701,0.7038,0.7027500000000001,0.7023999999999999,0.0007664854858377,0.069,0.07,0.06975,0.07,0.0004330127018922,3.3526,3.3596,3.3570800000000007,3.3582,0.0017204650534085,0.2656,0.26699999999999996,0.26665,0.26699999999999996,0.0004330127018922,1.7425999999999997,1.7453999999999998,1.7444199999999999,1.744,0.0005567764362829,0.068,0.069,0.0684,0.068,0.0004898979485566,32,32,4096,11008,32768,True,1552,1
0.077,0.079,0.0783809523809523,0.078,0.0005753831415997,0.069,0.07,0.0693,0.069,0.0004582575694955,1.9049999999999998,1.9259999999999997,1.9187199999999995,1.9238999999999997,0.0062577951388648,0.094,0.095,0.0948499999999999,0.095,0.0003570714214271,0.7038,0.7136,0.70884,0.7093999999999999,0.0023323807579381,0.069,0.07,0.0694,0.069,0.0004898979485566,3.2601999999999993,3.2952,3.28106,3.2881999999999993,0.0102854265832778,0.2628,0.2656,0.26433999999999996,0.2642,0.000435889894354,1.7341999999999997,1.7523999999999995,1.7458200000000001,1.751,0.0054598534778874,0.067,0.069,0.0674999999999999,0.067,0.0006708203932499,32,32,4096,11008,32768,True,1536,1
0.076,0.077,0.0768571428571428,0.077,0.0003499271061118,0.068,0.069,0.0687,0.069,0.0004582575694955,1.8839999999999997,1.9063999999999997,1.8930999999999996,1.8881999999999999,0.0062569960843842,0.093,0.095,0.0937,0.094,0.0006403124237432,0.6968,0.7066,0.7008599999999999,0.6996,0.0023430749027719,0.068,0.069,0.06875,0.069,0.0004330127018922,3.2196,3.2587999999999995,3.2365399999999998,3.2279999999999998,0.0104732993846256,0.26,0.2628,0.26147,0.26139999999999997,0.0004974937185533,1.7173999999999998,1.7356,1.72426,1.7201999999999997,0.0052430906915673,0.066,0.067,0.06645,0.066,0.0004974937185533,32,32,4096,11008,32768,True,1520,1
0.076,0.077,0.0762380952380952,0.076,0.0004259177099999,0.066,0.067,0.06615,0.066,0.0003570714214271,1.9007999999999998,1.9078,1.90255,1.9022,0.0010428326807307,0.092,0.093,0.0924,0.092,0.0004898979485566,0.701,0.7051999999999999,0.7030999999999998,0.7031000000000001,0.0006708203932499,0.066,0.067,0.0662,0.066,0.0004,3.3176,3.3204,3.319349999999999,3.319,0.0005361902647381,0.2572,0.2586,0.25740999999999986,0.2572,0.0003570714214271,1.7313999999999998,1.7356,1.73392,1.7341999999999997,0.0007483314773547,0.065,0.067,0.06595,0.066,0.0005894913061275,32,32,4096,11008,32768,True,1504,1
0.074,0.076,0.0752857142857142,0.075,0.0006281383789653,0.065,0.066,0.06585,0.066,0.0003570714214271,1.8629999999999998,1.9035999999999997,1.8952699999999998,1.9007999999999998,0.009441795380117,0.091,0.093,0.092,0.092,0.0006324555320336,0.6883999999999999,0.7038,0.6996,0.701,0.0032249030993194,0.065,0.066,0.06585,0.066,0.0003570714214271,3.2531999999999996,3.3232,3.30619,3.3169,0.0167847400933109,0.25439999999999996,0.25579999999999997,0.25467999999999996,0.25439999999999996,0.0004,1.6991999999999998,1.7341999999999997,1.7272699999999999,1.7313999999999998,0.0081760320449469,0.064,0.066,0.0648499999999999,0.065,0.0004769696007084,32,32,4096,11008,32768,True,1488,1
0.073,0.075,0.0738571428571428,0.074,0.0004665694748158,0.065,0.065,0.0649999999999999,0.065,1.3877787807814457e-17,1.8629999999999998,1.8825999999999998,1.8667099999999996,1.8643999999999996,0.0036915443922564,0.089,0.091,0.08995,0.09,0.0003840572873934,0.6856,0.6926,0.6870700000000001,0.6869999999999999,0.0012439855304624,0.065,0.065,0.0649999999999999,0.065,1.3877787807814457e-17,3.2531999999999996,3.284,3.2569099999999995,3.2531999999999996,0.0064828620222862,0.2516,0.2516,0.2515999999999999,0.2516,2.775557561562892e-17,1.6964,1.7131999999999998,1.6991299999999998,1.6984999999999997,0.0025975950415721,0.063,0.065,0.06405,0.064,0.0003840572873934,32,32,4096,11008,32768,True,1472,1
0.072,0.074,0.0731904761904761,0.073,0.0004994327848429,0.064,0.065,0.0647,0.065,0.0004582575694955,1.8447999999999998,1.8881999999999999,1.8640500000000002,1.8615999999999997,0.008011710179481,0.088,0.09,0.08895,0.089,0.0005894913061275,0.6198,0.6365999999999999,0.6269399999999999,0.6268,0.0031448370387032,0.064,0.065,0.06485,0.065,0.0003570714214271,3.2154000000000003,3.2979999999999996,3.2495599999999993,3.2454999999999994,0.0153342753333829,0.24879999999999997,0.2502,0.24964,0.2502,0.0004898979485566,1.9609999999999996,1.9903999999999997,1.9668799999999995,1.9637999999999995,0.0060216276869298,0.06,0.062,0.0608999999999999,0.061,0.000435889894354,32,32,4096,11008,32768,True,1456,1
0.071,0.073,0.072047619047619,0.072,0.0007221786137191,0.064,0.065,0.0646499999999999,0.065,0.0004769696007084,1.6907999999999999,1.7285999999999997,1.71019,1.7117999999999998,0.0092264565245819,0.087,0.089,0.0877,0.088,0.0006403124237432,0.6184,0.6352,0.62673,0.6282,0.0042246301613277,0.064,0.065,0.0645999999999999,0.065,0.0004898979485566,2.9255999999999998,2.9802,2.95262,2.9522,0.012641598000253,0.24599999999999997,0.24879999999999997,0.24761,0.24739999999999998,0.0004769696007084,1.9427999999999999,1.9988,1.9721999999999997,1.9791999999999998,0.0159216833280906,0.06,0.061,0.06015,0.06,0.0003570714214271,32,32,4096,11008,32768,True,1440,1
0.07,0.073,0.0717142857142857,0.072,0.0006281383789653,0.061,0.062,0.0619,0.062,0.0003,1.702,1.7285999999999997,1.7156500000000001,1.7145999999999997,0.0042411672921496,0.086,0.087,0.08615,0.086,0.0003570714214271,0.6268,0.6394,0.62918,0.6282,0.002170253441421,0.062,0.063,0.06205,0.062,0.000217944947177,2.9452,2.9745999999999997,2.9536000000000002,2.9529,0.006549809157525,0.24319999999999997,0.24459999999999996,0.24354999999999996,0.24319999999999997,0.0004330127018922,1.9623999999999997,1.9988,1.9814399999999999,1.9791999999999998,0.0057393379409126,0.059,0.059,0.059,0.059,6.938893903907228e-18,32,32,4096,11008,32768,True,1424,1
0.07,0.072,0.0712380952380952,0.071,0.0007499055118106,0.061,0.063,0.0620499999999999,0.062,0.0004974937185533,1.8559999999999997,1.9134,1.8900199999999996,1.8951999999999998,0.0121782593173244,0.084,0.086,0.08485,0.085,0.0005722761571129,0.624,0.6492,0.63884,0.6408,0.0050039984012787,0.061,0.063,0.062,0.062,0.0003162277660168,2.9381999999999997,3.0053999999999994,2.9717299999999995,2.9759999999999995,0.015532144088953,0.2404,0.24179999999999996,0.24067999999999987,0.2404,0.0004,1.9609999999999996,2.0183999999999997,1.9934799999999997,1.9988,0.0131855982041012,0.058,0.059,0.0586999999999999,0.059,0.0004582575694955,32,32,4096,11008,32768,True,1408,1
0.07,0.071,0.0704761904761904,0.07,0.0004994327848429,0.061,0.062,0.06195,0.062,0.000217944947177,1.8727999999999998,1.8951999999999998,1.8832999999999998,1.8804999999999998,0.006111464636239,0.083,0.085,0.08405,0.084,0.0003840572873934,0.624,0.6394,0.63128,0.6316999999999999,0.0029765752132274,0.061,0.062,0.06185,0.062,0.0003570714214271,2.9465999999999997,2.9802,2.96235,2.9522,0.0101876150300254,0.2376,0.239,0.23857999999999996,0.239,0.0004582575694955,1.9791999999999998,1.9988,1.9878799999999999,1.9798999999999998,0.0067867518003828,0.057,0.058,0.05745,0.057,0.0004974937185533,32,32,4096,11008,32768,True,1392,1
0.069,0.07,0.0693809523809523,0.069,0.0004856209060564,0.061,0.062,0.0615499999999999,0.062,0.0004974937185533,1.8699999999999997,1.8727999999999998,1.8713299999999997,1.8714,0.0007399324293474,0.082,0.084,0.08305,0.083,0.0003840572873934,0.624,0.6324,0.6277099999999998,0.6275,0.0018781639970992,0.061,0.062,0.0615499999999999,0.062,0.0004974937185533,2.9493999999999994,2.9536,2.9522700000000004,2.9522,0.0008046738469715,0.2362,0.2362,0.2362,0.2362,2.775557561562892e-17,1.9791999999999998,1.9805999999999997,1.9798300000000002,1.9791999999999998,0.0004974937185532,0.056,0.058,0.05695,0.057,0.0003840572873934,32,32,4096,11008,32768,True,1376,1
0.068,0.07,0.0683809523809523,0.068,0.0005753831415997,0.061,0.062,0.0610999999999999,0.061,0.0003,1.6936,1.7271999999999998,1.7060599999999995,1.7089999999999999,0.0068183575734923,0.082,0.084,0.0828,0.083,0.0005099019513592,0.6142,0.6282,0.62099,0.6219,0.0031507935508376,0.061,0.062,0.0610999999999999,0.061,0.0003,2.9213999999999993,2.9732,2.94016,2.9452,0.0109608393839158,0.2334,0.2348,0.23416999999999982,0.2348,0.0004974937185533,1.9595999999999998,1.9973999999999996,1.9733899999999998,1.9785,0.0073162490389542,0.056,0.057,0.0563999999999999,0.056,0.0004898979485566,32,32,4096,11008,32768,True,1360,1
0.067,0.068,0.0672857142857142,0.067,0.0004517539514526,0.058,0.059,0.05825,0.058,0.0004330127018922,1.6585999999999996,1.6907999999999999,1.67827,1.6858999999999997,0.0096564745119531,0.082,0.083,0.0822,0.082,0.0004,0.6142,0.6268,0.6223199999999999,0.6233,0.0028913664589601,0.058,0.059,0.0581,0.058,0.0003,2.8598,2.9172,2.89207,2.8899000000000004,0.0162556913110454,0.2292,0.2306,0.22982999999999984,0.2292,0.0004974937185533,1.9218,1.9595999999999998,1.9447599999999998,1.9539999999999997,0.0110742945599257,0.055,0.057,0.0558,0.056,0.0005099019513592,32,32,4096,11008,32768,True,1344,1
0.065,0.068,0.0665238095238095,0.067,0.0006632565846278,0.057,0.059,0.0579,0.058,0.000435889894354,1.6697999999999997,1.7131999999999998,1.6943699999999997,1.6956999999999998,0.0106417808660016,0.081,0.082,0.08125,0.081,0.0004330127018922,0.603,0.6282,0.6165099999999999,0.6184,0.0054614558498627,0.057,0.058,0.05795,0.058,0.000217944947177,2.8794,2.9536,2.920419999999999,2.9255999999999998,0.0184230833467148,0.2264,0.2278,0.22668,0.2264,0.0004,1.9218,1.9791999999999998,1.9542100000000002,1.9547,0.0144162234999322,0.055,0.057,0.05545,0.055,0.0005894913061275,32,32,4096,11008,32768,True,1328,1
0.065,0.067,0.0659047619047619,0.066,0.000525969572247,0.058,0.059,0.0581,0.058,0.0003,1.6907999999999999,1.7089999999999999,1.7010899999999995,1.7076,0.0059184035009451,0.08,0.081,0.0803,0.08,0.0004582575694955,0.6128,0.6254,0.6200100000000001,0.6198,0.0028155816450602,0.058,0.059,0.0581,0.058,0.0003,2.9185999999999996,2.9493999999999994,2.9350499999999995,2.9465999999999997,0.0099391901078508,0.2236,0.22499999999999998,0.22422999999999998,0.2236,0.0004974937185533,1.9581999999999997,1.9777999999999996,1.9689799999999997,1.9742999999999997,0.0065046137471796,0.054,0.055,0.0543499999999999,0.054,0.0004769696007084,32,32,4096,11008,32768,True,1312,1
0.064,0.066,0.0652857142857142,0.065,0.0005471012044321,0.058,0.058,0.058,0.058,6.938893903907228e-18,1.7089999999999999,1.7104,1.7101899999999999,1.7104,0.0003570714214271,0.079,0.081,0.0796,0.08,0.0005830951894845,0.617,0.6184,0.6176299999999998,0.617,0.0004974937185533,0.058,0.058,0.058,0.058,6.938893903907228e-18,2.9465999999999997,2.9493999999999994,2.9482099999999987,2.9479999999999995,0.0005722761571129,0.22219999999999998,0.2236,0.22247999999999984,0.22219999999999998,0.0004,1.9763999999999997,1.9791999999999998,1.9775899999999995,1.9777999999999996,0.0004769696007084,0.053,0.054,0.05345,0.053,0.0004974937185533,32,32,4096,11008,32768,True,1296,1
0.065,0.067,0.0665238095238095,0.067,0.0005870870479018,0.059,0.059,0.059,0.059,6.938893903907228e-18,1.5507999999999997,1.5675999999999999,1.55486,1.5522,0.0038587562763149,0.081,0.083,0.08215,0.082,0.0005722761571129,0.5344,0.5414,0.5364999999999999,0.5357999999999999,0.0015,0.059,0.059,0.059,0.059,6.938893903907228e-18,2.8948,2.9255999999999998,2.8994199999999997,2.8962,0.0065734313718178,0.2208,0.22219999999999998,0.22114999999999999,0.2208,0.0004330127018922,1.3617999999999997,1.3771999999999998,1.36397,1.3631999999999997,0.0030244834269673,0.055,0.057,0.0559,0.056,0.0005385164807134,32,32,4096,11008,32768,True,1280,1
0.064,0.066,0.0649999999999999,0.065,0.0003086066999241,0.058,0.059,0.05805,0.058,0.000217944947177,1.5353999999999999,1.5522,1.5398100000000001,1.5367999999999997,0.0047986977400123,0.08,0.082,0.0809,0.081,0.0006244997998398,0.6254,0.6365999999999999,0.6304399999999998,0.6295999999999999,0.0023748684174075,0.058,0.059,0.0582,0.058,0.0004,2.8639999999999994,2.8948,2.87149,2.8668,0.0081072498419623,0.2166,0.21939999999999998,0.21855999999999984,0.218,0.0005830951894845,1.3477999999999997,1.3617999999999997,1.3514400000000002,1.3491999999999997,0.0037202150475476,0.055,0.056,0.05525,0.055,0.0004330127018922,32,32,4096,11008,32768,True,1264,1
0.063,0.066,0.0642857142857143,0.064,0.0006281383789653,0.055,0.056,0.0555,0.0555,0.0005,1.5171999999999997,1.5479999999999998,1.5372199999999998,1.5326,0.006124540799113,0.079,0.08,0.07975,0.08,0.0004330127018922,0.5638,0.5694,0.5663199999999999,0.5666,0.0010770329614269,0.055,0.056,0.05595,0.056,0.000217944947177,2.8359999999999994,2.8919999999999995,2.87324,2.8639999999999994,0.0112667652855644,0.21239999999999998,0.2138,0.21373,0.2138,0.000217944947177,1.3351999999999997,1.3617999999999997,1.3527699999999998,1.3484999999999998,0.0054541268778787,0.054,0.055,0.05415,0.054,0.0003570714214271,32,32,4096,11008,32768,True,1248,1
